filepath,class,split,pca1,pca2,cluster
dataset/GreenstickFracture/Train/d5408056a120376d84a394dae01db399_jpg.rf.674d9814cfee30fa222f3d3f07920209.jpg,GreenstickFracture,Train,60.950447,-5.44612,6
dataset/GreenstickFracture/Train/distal-radius-torus-fracture_jpg.rf.29556a0fbc1d3e67425b32766973.jpg,GreenstickFracture,Train,-9.068548,-47.1306,1
dataset/GreenstickFracture/Train/distal-radius-torus-fracture_jpg.rf.29556a0fbc1d3e67b32766973.jpg,GreenstickFracture,Train,-17.438103,-45.40495,4
dataset/GreenstickFracture/Train/etm-18-04-3009-g00_jpg.rf.350350830bd551c56ca0185c1da4862a.jpg,GreenstickFracture,Train,13.337682,-13.224053,0
dataset/GreenstickFracture/Train/etm-18-04-3009-g00_jpg.rf.350350830bd551ca0185c1da4862a.jpg,GreenstickFracture,Train,-20.17154,17.661701,7
dataset/GreenstickFracture/Train/fracture-radius-ulna-3-year-old_jpg.rf.9a791256db55d5bfeee9f593700aae14.jpg,GreenstickFracture,Train,48.38882,-17.401321,6
dataset/GreenstickFracture/Train/fracturegreenstick02jakfooshforearmacutepln6yo_jpg.rf.5577e35c5e3bce4414cae6437ac94a56.jpg,GreenstickFracture,Train,-10.063079,-32.002308,4
dataset/GreenstickFracture/Train/g04jl21g15a_jpeg.rf.ed477649cfddf551a4c9240c2ce90e4e.jpg,GreenstickFracture,Train,41.92848,-22.230484,9
dataset/GreenstickFracture/Train/green1_jumbo_jpeg.rf.26b0c35490f80d7c965bef7832aa130b.jpg,GreenstickFracture,Train,18.891998,5.4947133,5
dataset/GreenstickFracture/Train/greenstick-fracture-involving-radius_big_gallery_jpeg.rf.5e627ee89a3fcb6e09091f3a1cc6ab26.jpg,GreenstickFracture,Train,-37.641872,-5.8833923,8
dataset/GreenstickFracture/Train/greenstick-lateral_jpg.rf.a4c6b83ec9c7d91ec872f765ed84f7f9.jpg,GreenstickFracture,Train,-1.0445082,5.4629645,0
dataset/GreenstickFracture/Train/greenstick2_jpg.rf.8b21b7487d6fb70c34da06dd3443.jpg,GreenstickFracture,Train,-42.02553,-30.939013,8
dataset/GreenstickFracture/Train/greenstick2_jpg.rf.8b21b7487e4ced6fb70c34da06dd3443.jpg,GreenstickFracture,Train,-26.841438,-21.507761,2
dataset/GreenstickFracture/Train/greenstick_fracture_jpg.rf.bb53261c754308dac77549888aabbd56.jpg,GreenstickFracture,Train,-38.036346,24.660582,7
dataset/GreenstickFracture/Train/greenstick_jpg.rf.a5c56be764c4ae30a3098856bc9169f2.jpg,GreenstickFracture,Train,-50.158398,-6.864266,8
dataset/GreenstickFracture/Train/greenstick_jpg.rf.c146d133697935a23e0f1a9160b744f0.jpg,GreenstickFracture,Train,12.890315,-5.559856,5
dataset/GreenstickFracture/Train/hqdefault_jpg.rf.03985c733db2ba772348639531659c92.jpg,GreenstickFracture,Train,10.554144,18.356493,5
dataset/GreenstickFracture/Train/image12_jpeg.rf.0749a955ab14ab02c77730641656.jpg,GreenstickFracture,Train,28.968142,5.718189,9
dataset/GreenstickFracture/Train/image12_jpeg.rf.0749a955aba84514ab02c77730641656.jpg,GreenstickFracture,Train,3.4659956,21.34815,2
dataset/GreenstickFracture/Train/image13_jpeg.rf.bf7370768c21919fbc560e56fe7770ff.jpg,GreenstickFracture,Train,-11.3354225,-38.944378,4
dataset/GreenstickFracture/Train/image14_jpeg.rf.b18dfce682391ee9913220a5319acc16.jpg,GreenstickFracture,Train,-16.307335,9.71459,2
dataset/GreenstickFracture/Train/image14_jpeg.rf.b18dfce68ee9913220a5319acc16.jpg,GreenstickFracture,Train,-13.092534,8.741762,1
dataset/GreenstickFracture/Train/image15_jpeg.rf.7a875ac5d3df875d780e8cc1fa53284f.jpg,GreenstickFracture,Train,-26.244085,12.351213,2
dataset/GreenstickFracture/Train/image17_jpeg.rf.5060cfe075f657ab78fde3d070d936f7.jpg,GreenstickFracture,Train,-31.262161,29.940277,7
dataset/GreenstickFracture/Train/image18_jpeg.rf.9cc64e018f63d5cf09e55edabbb62ccd.jpg,GreenstickFracture,Train,-28.098463,-13.652649,2
dataset/GreenstickFracture/Train/image19_jpeg.rf.d43748b821d95d253e10a3f209e146af.jpg,GreenstickFracture,Train,-1.2287253,26.85403,5
dataset/GreenstickFracture/Train/image20_jpeg.rf.e36d19ab8743a8e96f69b416ffcb5115.jpg,GreenstickFracture,Train,9.332795,20.149122,5
dataset/GreenstickFracture/Train/image21_jpeg.rf.48dbace8757ed1656b50a4eceff4729e.jpg,GreenstickFracture,Train,39.61942,-42.95203,4
dataset/GreenstickFracture/Train/image22_jpeg.rf.4f1f1a09515780554fb28e0247dde964.jpg,GreenstickFracture,Train,-47.80138,-31.945393,8
dataset/GreenstickFracture/Train/image23_jpeg.rf.a0315194f059878cff330f44429a733b.jpg,GreenstickFracture,Train,-27.241503,5.6122556,7
dataset/GreenstickFracture/Train/image24_jpeg.rf.181c035c9515a635636306737011660f.jpg,GreenstickFracture,Train,20.436316,-15.676937,1
dataset/GreenstickFracture/Train/image25_jpeg.rf.63e78fd7ebf78a189f39a40e408f87b7.jpg,GreenstickFracture,Train,-37.584675,-5.8474097,8
dataset/GreenstickFracture/Train/image26_jpeg.rf.675f0daa8769e554efc7e80841f1634a.jpg,GreenstickFracture,Train,-7.638615,-22.047184,2
dataset/GreenstickFracture/Train/image28_jpeg.rf.59694ce75597f752eac764a75e4265c4.jpg,GreenstickFracture,Train,-35.94239,-12.789193,8
dataset/GreenstickFracture/Train/image28_jpeg.rf.59694ce77f752eac7645e4265c4.jpg,GreenstickFracture,Train,-19.936728,-27.636332,2
dataset/GreenstickFracture/Train/image28_jpeg.rf.59694ce77f752eac764a75e4265c4.jpg,GreenstickFracture,Train,-13.429671,-28.353043,1
dataset/GreenstickFracture/Train/image29_jpeg.rf.e1feb47f87600327119a07f2c69605cf.jpg,GreenstickFracture,Train,3.9943404,-1.7106439,1
dataset/GreenstickFracture/Train/image2_jpeg.rf.b5926a4a085c19ad61a2ff577c113958.jpg,GreenstickFracture,Train,-41.073227,-22.0565,8
dataset/GreenstickFracture/Train/image31_jpeg.rf.5a587b83d066c862e9456fb334f1.jpg,GreenstickFracture,Train,3.5188143,14.867248,0
dataset/GreenstickFracture/Train/image31_jpeg.rf.5a587b83d066fdc862e9456fb334f1.jpg,GreenstickFracture,Train,-18.598917,-11.886547,1
dataset/GreenstickFracture/Train/image4_jpeg.rf.57c321cb137c23b0b3f2ac946a92b069.jpg,GreenstickFracture,Train,5.2737317,2.4710467,1
dataset/GreenstickFracture/Train/image7_jpeg.rf.f61a4eb51513e46355540e7fd4fed2d8.jpg,GreenstickFracture,Train,-54.606045,-9.29804,8
dataset/GreenstickFracture/Train/image8_jpeg.rf.ba227665494acd70f6a1dc9d024e5049.jpg,GreenstickFracture,Train,7.406105,22.419203,5
dataset/GreenstickFracture/Train/image_jpeg.rf.5754f88259e519fe1828acb69660a738.jpg,GreenstickFracture,Train,-33.54422,-1.0354444,2
dataset/GreenstickFracture/Train/images10_jpg.rf.e32de74bcf15dc9f1fbab4c205613299.jpg,GreenstickFracture,Train,-57.834846,7.8826575,8
dataset/GreenstickFracture/Train/images12_jpg.rf.227b41d1682207c5c7c3cd99ba3ade37.jpg,GreenstickFracture,Train,-20.096577,-1.5301255,0
dataset/GreenstickFracture/Train/images14_jpg.rf.cfa2b65d744a542ee82fe2fbc7a833f8.jpg,GreenstickFracture,Train,-68.813545,1.1435804,8
dataset/GreenstickFracture/Train/images3_jpg.rf.136e68e1dd28992e810488eb16f7108e.jpg,GreenstickFracture,Train,29.649359,5.0780673,3
dataset/GreenstickFracture/Train/images4_jpg.rf.dbedabde07f3911d24e5b85f4bd27693.jpg,GreenstickFracture,Train,12.735891,19.49052,5
dataset/GreenstickFracture/Train/images5_jpg.rf.b8f4d8f80677cf88f53b3a98c2bcc677.jpg,GreenstickFracture,Train,-41.743126,3.4883018,8
dataset/GreenstickFracture/Train/images6_jpg.rf.58393474fe1a8e5eac5d8d0712087119.jpg,GreenstickFracture,Train,-30.703075,22.139286,7
dataset/GreenstickFracture/Train/images7_jpg.rf.14feced721f93947f1f92689ae9de854.jpg,GreenstickFracture,Train,-69.70551,-11.490805,8
dataset/GreenstickFracture/Train/jpg.rf.5577e35c5e3bce4414cae6437ac94a56.jpg,GreenstickFracture,Train,-6.3962297,-45.116875,4
dataset/GreenstickFracture/Train/pedi6-JPG_jpg.rf.d128aee3ca5d06a2c4a79b104b8fa372.jpg,GreenstickFracture,Train,7.5340576,-34.80352,4
dataset/GreenstickFracture/Train/pedi6-JPG_jpg.rf.d128aee3ca5d06a2c4b104b8fa372.jpg,GreenstickFracture,Train,-6.1751375,-14.242694,4
dataset/GreenstickFracture/Train/torus20fx_jpg.rf.4daefa26c48b31d1699339cba5ddd362.jpg,GreenstickFracture,Train,57.810204,8.116357,6
dataset/GreenstickFracture/Train/x-ray-wrist-greenstick-fracture-radius-marker-negative-right-136595001_jpf.83ac9f132a7c842d809d0f3c90eb7f57.jpg,GreenstickFracture,Train,85.34193,-49.16582,6
dataset/GreenstickFracture/Train/x-ray-wrist-greenstick-fracture-radius-marker-negative-right-136595001_jpg.rf.83ac9f132a7c842d809d0f3c90eb7f57.jpg,GreenstickFracture,Train,93.05276,-3.8747954,6
dataset/GreenstickFracture/Train/xray-wrist-greenstick-fracture-radius-260nw-12756848_jpg.rf.12933164c5a5b2311333def69313ab8a.jpg,GreenstickFracture,Train,-60.306942,-13.383909,8
dataset/GreenstickFracture/Train/xray-wrist-greenstick-fracture-radius-260nw-1283756848_jpg.rf.12933164c5a5b2311333def69313ab8a.jpg,GreenstickFracture,Train,-57.66767,3.2131107,8
dataset/HairlineFracture/Test/0-_jumbo_jpeg.rf.d39588df830d194c0cda3b800664160b.jpg,HairlineFracture,Test,-7.1553774,1.3399433,1
dataset/HairlineFracture/Test/10195_2010_96_Fig2_HTML_jpg.rf.c12df3901db2a4b4e0952d10f5660ae0.jpg,HairlineFracture,Test,52.59139,-7.514029,3
dataset/HairlineFracture/Test/10195_2010_9ig2_HTML_jpg.rf.c12df3901db2a4b4e0952d10f5660ae0.jpg,HairlineFracture,Test,42.695045,-10.794645,9
dataset/HairlineFracture/Test/2995c0750ed98208c238f4b6a27ddd_jumbo_jpg.rf.f3c327c6d4893a32a5bdf9d01f425028.jpg,HairlineFracture,Test,-17.873844,17.693546,7
dataset/HairlineFracture/Test/2995c0750ed98208c238f4b6ad_jumbo_jpg.rf.f3c327c6d4893a32a5bdf9d01f425028.jpg,HairlineFracture,Test,3.487368,-25.521296,4
dataset/HairlineFracture/Test/2bc441c91f63a9588fab405fde2ae3_jumbo_jpeg.rf.9b7b45ce86f1197b06bbfbdd736b8b55.jpg,HairlineFracture,Test,14.684784,-8.741419,9
dataset/HairlineFracture/Test/402_2018_3035_Fig3_HTML_jpg.rf.c9959ea361358cf5ac4cf68c9096236f.jpg,HairlineFracture,Test,12.978801,-24.766802,9
dataset/HairlineFracture/Test/640px-Cropped_version_of_Jonesfracture_jpg.r40958b7c85972169a63197313018.jpg,HairlineFracture,Test,33.7336,-22.111044,1
dataset/HairlineFracture/Test/640px-Cropped_version_of_Jonesfracture_jpg.rf.cbf840958b7c85972169a63197313018.jpg,HairlineFracture,Test,13.482971,-30.135456,9
dataset/HairlineFracture/Test/7919tn_jpg.rf.43200f6cb2d72e3082805002b9f3a1f8.jpg,HairlineFracture,Test,11.840872,-40.199844,1
dataset/HairlineFracture/Train/118310170f8fcd378be23758f73570_jumbo_jpeg.rf.aa501805e28e21bed86d260770f21ee6.jpg,HairlineFracture,Train,41.40095,-9.216765,6
dataset/HairlineFracture/Train/1583770_jpg.rf.1c05699722629513ab254bef51e111e3.jpg,HairlineFracture,Train,27.07921,18.583063,3
dataset/HairlineFracture/Train/1583770_jpg.rf.1c056997226295b254bef51e111e3.jpg,HairlineFracture,Train,37.045837,26.648886,5
dataset/HairlineFracture/Train/20983tn_jpg.rf.5e1f76b5b7b3f6c679b02d6f301a80e6.jpg,HairlineFracture,Train,1.7286935,38.41819,5
dataset/HairlineFracture/Train/43019_2022_139_Fig1_HTML_jpg.rf.b788595a2bd3ec29f5f934b258fc776d.jpg,HairlineFracture,Train,-29.47294,0.5913168,0
dataset/HairlineFracture/Train/43019_2022_139_Fig1_HTML_jpg.rf.b788595d3ec29f5f934b258fc776d.jpg,HairlineFracture,Train,-28.158632,12.408038,7
dataset/HairlineFracture/Train/56653e2e0621405fc4065e87298031_jumbo_jpeg.rf.59e6400f139ec50b51a3289d02d242de.jpg,HairlineFracture,Train,0.3222293,19.333876,1
dataset/HairlineFracture/Train/85875d48445a55e8241a101c1685fc_gallery_jpeg.rf.444fa93e2f126873f2c2ede78676caf1.jpg,HairlineFracture,Train,10.331284,-19.519358,9
dataset/HairlineFracture/Train/A-Lateral-plain-radiograph-showing-the-dreaded-black-line-highlighted-with-the_png.rf.4dc4617c722fb1cd249cb8563544969c.jpg,HairlineFracture,Train,-40.936077,-17.162771,8
dataset/HairlineFracture/Train/A320567_1_En_5_Fig3_HTML_jpg.rf.94ac07af6d69b71d28929cda494a7ea8.jpg,HairlineFracture,Train,-34.429527,-35.04216,8
dataset/HairlineFracture/Train/A320567_1_En_5_Fig4_HTML_jpg.rf.af37290c11596fddfd117e126285949c.jpg,HairlineFracture,Train,23.511553,-19.46462,9
dataset/HairlineFracture/Train/A320567_1_En_5_Fig5_HTML_jpg.rf.c1b04f919eb7cba3779f97eca5725041.jpg,HairlineFracture,Train,19.18495,-4.505955,0
dataset/HairlineFracture/Train/Calcaneal-stress-fracture-001_jpg.rf.200a09222e403ac0f3b8466c52453ea8.jpg,HairlineFracture,Train,-2.8333404,3.2219553,4
dataset/HairlineFracture/Train/Elbow-X-ray-of-a-40-year-old-female-who-developed-chronic-atraumatic-pain-of-the-proximal_png.rf.3ab88000b0079946b28c9d280cfe8f15.jpg,HairlineFracture,Train,27.279858,-18.434008,9
dataset/HairlineFracture/Train/Hairline-fractures_png.rf.1e758c6f946ab2ad5967115102e28a49.jpg,HairlineFracture,Train,-4.969338,-9.786148,1
dataset/HairlineFracture/Train/Radiograph-of-the-left-wrist-shows-stress-fracture-of-the-left-scaphoid_png.rf.679bc50a0d676af2839c3c4168cdf4bc.jpg,HairlineFracture,Train,-36.606438,-7.7126164,8
dataset/HairlineFracture/Train/Radiograph-showing-stress-fracture-of-medial-femoral-condyle-with-degenerative-changes-in_png.rf.4c414921e1fc8e53a09b5e42d5517715.jpg,HairlineFracture,Train,29.671293,-19.604761,9
dataset/HairlineFracture/Train/Stress-Fracture-Xrays_jpg.rf.1036a4c17f3c3d4f5820281f9b10bb0f.jpg,HairlineFracture,Train,-23.292957,-19.42744,2
dataset/HairlineFracture/Train/TibStressFrac-895x1024_jpg.rf.38a4f1fc510a7a34cd69130bd57f414f.jpg,HairlineFracture,Train,-8.3315935,-5.296227,3
dataset/HairlineFracture/Train/X-ray_of_periosteal_reaction_of_a_stress_fracture_of_the_radius_jpg.rf.45d3b8335b831ededcbf7d36284d1744.jpg,HairlineFracture,Train,-19.173859,-7.8833175,1
dataset/HairlineFracture/Train/a5097977a181fa_x-vs-stir_jpg.rf.58eee102208f25db50253905db351b46.jpg,HairlineFracture,Train,-0.2986634,-6.0274434,2
dataset/HairlineFracture/Train/a5097977a186b7_grade-3_jpg.rf.75157b32db076a8276aaad1021a6dee9.jpg,HairlineFracture,Train,-2.594362,-20.959776,1
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-13mog.rf.0c110c5805c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,48.19805,-13.521063,6
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-1g.rf.0c110c5805c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,55.535427,-7.663062,6
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-1g.rf.0c110c58c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,18.715893,-10.814359,9
dataset/HairlineFracture/Train/a5097977a1eb9d_ntvg-knee_jpg.rf.706f88418c5fb3d7e3cfc0adc140a6ed.jpg,HairlineFracture,Train,10.747798,28.33661,5
dataset/HairlineFracture/Train/a5097977a216c6_stress-tibia-rijnl_jpg.rf.ee5858ea2e2cee2ac2a55c198fbd4cc5.jpg,HairlineFracture,Train,-46.527668,21.592346,7
dataset/HairlineFracture/Train/a5097977a216c6_stress-tibia-rijnland_jpg.rf.ee5858ea2e2cee2ac2a55c198fbd4cc5.jpg,HairlineFracture,Train,-48.422886,22.624037,7
dataset/HairlineFracture/Train/a5097977a22443_fibula_jpg.rf.ad88b884d995f003ec87d2971f5ca697.jpg,HairlineFracture,Train,4.724631,1.8099837,1
dataset/HairlineFracture/Train/a5097977a22443_fibula_jpgf.ad88b884d995f003ec87d2971f5ca697.jpg,HairlineFracture,Train,1.5568,-3.0133736,5
dataset/HairlineFracture/Train/a5097977a22d4c_metatarsal_jpg.rf.9c51afb0204cf1c39e3a57410b38f96c.jpg,HairlineFracture,Train,37.98539,5.405453,5
dataset/HairlineFracture/Train/a5097977a231ef_metatal2_jpg.rf.d5163e72a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,20.6387,-23.018896,1
dataset/HairlineFracture/Train/a5097977a231ef_metatal2_jpg.rf.d5163e7f32a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,30.531305,-16.30188,1
dataset/HairlineFracture/Train/a5097977a231ef_metatarsal2_jpg.rf.d5163e7f32a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,20.863155,-39.511013,9
dataset/HairlineFracture/Train/a8d66de72edb47732c1d2be7f3_gallery_jpg.rf.7480d438695221bcb83b3ef7239528b1.jpg,HairlineFracture,Train,-25.885775,2.845266,2
dataset/HairlineFracture/Train/a8d66de72edb47732c1d2be7f3b859_gallery_jpg.rf.7480d438695221bcb83b3ef7239528b1.jpg,HairlineFracture,Train,-14.544923,-13.394891,2
dataset/HairlineFracture/Train/b01ca8724c9057f76a0cefa0d8c519f5_jpg.rf.edae2419cc0467a1ecba8c294cea0783.jpg,HairlineFracture,Train,3.9887888,-5.838713,1
dataset/HairlineFracture/Train/bjr-85-1016-1148-f01_jpeg.rf.5005013c2687ac451576f1a45dbb8618.jpg,HairlineFracture,Train,51.61513,9.517072,6
dataset/HairlineFracture/Train/bones_what_to_7.rf.f7f16.jpg,HairlineFracture,Train,22.212797,30.212646,3
dataset/HairlineFracture/Train/bones_what_to_7329_g.rf.f0056d7f16.jpg,HairlineFracture,Train,42.86076,15.559246,3
dataset/HairlineFracture/Train/bones_what_to_7329_g.rf.f56d7f16.jpg,HairlineFracture,Train,16.585567,11.627542,5
dataset/HairlineFracture/Train/bones_what_to_7g.rf.f56d7f16.jpg,HairlineFracture,Train,-30.548195,29.561098,7
dataset/HairlineFracture/Train/bones_what_to_7g.rf.f7f16.jpg,HairlineFracture,Train,5.136942,39.232628,5
dataset/HairlineFracture/Train/bones_what_to_k_7329_732g.rf.85dff1f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,19.549355,25.74587,5
dataset/HairlineFracture/Train/bones_what_to_k_7329_732g.rf.85dff1f0eb0093f75b56d7f16.jpg,HairlineFracture,Train,10.81561,37.7285,5
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.85dff1f0eb0075b56d7f16.jpg,HairlineFracture,Train,9.392711,-11.630357,1
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.85dff1f0eb0093f75b56d7f16.jpg,HairlineFracture,Train,37.457523,15.66738,5
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.f0056d7f16.jpg,HairlineFracture,Train,15.264433,19.552757,5
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.f0075b56d7f16.jpg,HairlineFracture,Train,50.599854,23.301304,3
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.ff1f0075b56d7f16.jpg,HairlineFracture,Train,-3.3198278,20.93814,0
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.ff1f0eb0075b56d7f16.jpg,HairlineFracture,Train,15.413126,14.198672,5
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732g.rf.85dff1f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,16.381844,16.257587,3
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732g.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,8.536617,22.2285,3
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732x549_jpg.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,-8.701153,32.342278,7
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732x54g.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,-12.157148,6.0735154,2
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thu732x549_jpg.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,18.648972,14.352084,3
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thu732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,16.71629,-24.209297,1
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thumb-1-732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,24.551443,12.80563,3
dataset/HairlineFracture/Train/bones_what_to_know_732x549_thumb-1-732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,28.229624,-32.88323,1
dataset/HairlineFracture/Train/c3544ea19278ee2005e1730b96f835_gallery_jpg.rf.ca35e7984e5c7ab494fa801084787be6.jpg,HairlineFracture,Train,7.090646,23.318548,5
dataset/HairlineFracture/Train/fe0b29d393f33d92c9e4fcd0bae57f_jumbo_jpg.rf.fa9c548b855a1c02ba111f9b3bd679f4.jpg,HairlineFracture,Train,-32.743908,29.55925,7
dataset/HairlineFracture/Train/fped-07-00397-g001_jpg.rf.121196a84bf7b28cde5387af8fbd2.jpg,HairlineFracture,Train,39.679596,24.865602,3
dataset/HairlineFracture/Train/fped-07-00397-g001_jpg.rf.121196a84bf7b28cde538c5e7af8fbd2.jpg,HairlineFracture,Train,35.33289,-7.4931054,3
dataset/HairlineFracture/Train/gr1_jpg.rf.cd3a0991347db44b0a90c049452c6f1e.jpg,HairlineFracture,Train,-3.8456254,21.199709,5
dataset/HairlineFracture/Train/hairline-fracture-600_jpg.rf.618d08b1030b4b9a8974e28b632ce41e.jpg,HairlineFracture,Train,-13.943105,46.2873,7
dataset/HairlineFracture/Train/hairline-fracture-600x472_jpg.rf.618d08b1030b4b9a8974e28b632ce41e.jpg,HairlineFracture,Train,-34.75283,-26.456469,8
dataset/HairlineFracture/Train/hairlinefracture-674-article_jpg.rf.12980b5ea93b6bc87c35a3cca93f1d8f.jpg,HairlineFracture,Train,18.730143,11.294322,5
dataset/HairlineFracture/Train/image10_jpeg.rf.b0c73ca2dc38a7dec1ccb0ccc1e1c6e9.jpg,HairlineFracture,Train,-52.22721,15.45394,7
dataset/HairlineFracture/Train/image11_jpeg.rf.81b5584061823e7f31042b78dbd4821b.jpg,HairlineFracture,Train,-10.926467,19.411728,2
dataset/HairlineFracture/Train/image14_jpeg.rf.eb57cfc38dfa550d350c8fdbfad1dc6c.jpg,HairlineFracture,Train,-14.268451,-35.257027,4
dataset/HairlineFracture/Train/image15_jpeg.rf.516950f427839d3dffbe7014f988932c.jpg,HairlineFracture,Train,-46.374687,12.774396,2
dataset/HairlineFracture/Train/image16_jpeg.rf.653140192a324a82d22550e27ce7a53f.jpg,HairlineFracture,Train,7.1336756,23.316826,5
dataset/HairlineFracture/Train/image17_jpeg.rf.36790e784b5aa8bcca71324f138568fb.jpg,HairlineFracture,Train,14.539523,-24.693851,9
dataset/HairlineFracture/Train/image18_jpeg.rf.1fe77cd3c99661ff9d387b8c0d215142.jpg,HairlineFracture,Train,-12.774515,-25.217339,0
dataset/HairlineFracture/Train/image18_jpeg.rf.1fe77cd3c996ff9d387b8c0d215142.jpg,HairlineFracture,Train,-24.577852,3.3089256,2
dataset/HairlineFracture/Train/image24_jpeg.rf.f614121a459136b7bc418a9c4b70f4cf.jpg,HairlineFracture,Train,-18.396397,-15.890576,2
dataset/HairlineFracture/Train/image25_jpeg.rf.55803813b717a714694b056743f5d.jpg,HairlineFracture,Train,18.621286,7.5103807,5
dataset/HairlineFracture/Train/image25_jpeg.rf.55803813bb94717a714694b056743f5d.jpg,HairlineFracture,Train,38.789238,-39.12091,9
dataset/HairlineFracture/Train/image32_jpeg.rf.fc29f97a388a26e2476a40c3b3b00b73.jpg,HairlineFracture,Train,15.652086,-39.568325,9
dataset/HairlineFracture/Train/image32_jpeg.rf.fc29f988a26e2476a40c3b3b00b73.jpg,HairlineFracture,Train,33.29233,-29.941631,9
dataset/HairlineFracture/Train/image4_jpeg.rf.bc157da61b79634de589a230a1595de2.jpg,HairlineFracture,Train,-16.103453,13.144892,0
dataset/HairlineFracture/Train/image5_jpeg.rf.e9249b59ef0303f87061e7bca3421a0d.jpg,HairlineFracture,Train,-17.138273,-18.251795,2
dataset/HairlineFracture/Train/image8_jpeg.rf.e0967eb2a73c43fdc51de2c8b949ad6a.jpg,HairlineFracture,Train,-5.2132273,-8.9855385,2
dataset/HairlineFracture/Train/image_jpeg.rf.69e25de2dc00e9c66a2a14bc8aef3e50.jpg,HairlineFracture,Train,-13.955431,20.974226,2
dataset/HairlineFracture/Train/images10_jpg.rf.fdc8c6e0651912e069ad0aa369a47453.jpg,HairlineFracture,Train,92.74637,-53.991318,6
dataset/HairlineFracture/Train/images14_jpg.rf.0e5b60c908c2195b7c37832f3c6db0e6.jpg,HairlineFracture,Train,-49.78073,8.456166,8
dataset/HairlineFracture/Train/images15_jpg.rf.c787556301b893d2d5100712c136c43f.jpg,HairlineFracture,Train,-12.993014,-12.489519,1
dataset/HairlineFracture/Train/images18_jpg.rf.e70add6cdaacdb020d79bf57cfc87048.jpg,HairlineFracture,Train,0.32700694,-94.85334,4
dataset/HairlineFracture/Train/images2_jpg.rf.c45208c5ddbd93eacbdb81f908bb7cd6.jpg,HairlineFracture,Train,3.0392897,30.27185,5
dataset/HairlineFracture/Train/images6_jpg.rf.bd03a715d2d9cd93808dfe1103d2d6c6.jpg,HairlineFracture,Train,-32.161663,-21.314014,8
dataset/HairlineFracture/Train/images7_jpg.rf.a8a3b21208167bfe7c463eb3d565ba03.jpg,HairlineFracture,Train,-56.00397,5.1843715,8
dataset/HairlineFracture/Train/images8_jpg.rf.8139fd5cce6d778dea30f98270d4f31b.jpg,HairlineFracture,Train,14.740574,-9.138245,1
dataset/HairlineFracture/Train/images9_jpg.rf.8dbac8f0fcf0584c8db1b2f78dfadb7d.jpg,HairlineFracture,Train,-15.649028,-8.012629,2
dataset/HairlineFracture/Train/oblique_jpg.rf.469359d5e49915020e5c82035e8760df.jpg,HairlineFracture,Train,26.783552,16.607891,5
dataset/HairlineFracture/Train/pt08sports4_png.rf.34ab59806e34c0f3d4154350893c9780.jpg,HairlineFracture,Train,6.0367584,-2.627033,5
dataset/HairlineFracture/Train/pt08sports4_png.rf.34ab59806e34c0f3d450893c9780.jpg,HairlineFracture,Train,9.21808,14.982315,5
dataset/HairlineFracture/Train/stress-fracture-big_jpg.rf.c202fca41d20d92e242a6a74.jpg,HairlineFracture,Train,-26.591665,-37.338024,8
dataset/HairlineFracture/Train/stress-fracture-big_jpg.rf.ca318214e202fca41d20d92e242a6a74.jpg,HairlineFracture,Train,13.679118,-26.794243,9
dataset/HairlineFracture/Train/stress20fx20tibia20proximal_jpg.rf.bedc58fb92afc956d0bfceb71c1aa4c6.jpg,HairlineFracture,Train,-13.96991,21.056053,2
