filepath,class,split,cluster,tsne1,tsne2
dataset/GreenstickFracture/Train/c0775e1108f1dd0ff3ada8b4236468_jumbo_-_Copy_jumbo_jpeg.rf.3ae1fd7f229c8d721be5e601a53a1825.jpg,GreenstickFracture,Train,4,4.0247426,22.086123
dataset/GreenstickFracture/Train/d5408056a120376d84a394dae01db399_jpg.rf.674d9814cfee30fa222f3d3f07920209.jpg,GreenstickFracture,Train,6,28.50787,-8.382934
dataset/GreenstickFracture/Train/distal-radius-torus-fracture_jpg.rf.29556a0fbc1d3e67425b32766973.jpg,GreenstickFracture,Train,1,8.971625,15.786064
dataset/GreenstickFracture/Train/distal-radius-torus-fracture_jpg.rf.29556a0fbc1d3e67b32766973.jpg,GreenstickFracture,Train,4,-29.701344,21.537964
dataset/GreenstickFracture/Train/etm-18-04-3009-g00_jpg.rf.350350830bd551c56ca0185c1da4862a.jpg,GreenstickFracture,Train,0,21.154627,10.356548
dataset/GreenstickFracture/Train/etm-18-04-3009-g00_jpg.rf.350350830bd551ca0185c1da4862a.jpg,GreenstickFracture,Train,7,-28.123999,-13.979353
dataset/GreenstickFracture/Train/fracture-radius-ulna-3-year-old_jpg.rf.9a791256db55d5bfeee9f593700aae14.jpg,GreenstickFracture,Train,6,29.126043,-7.2165074
dataset/GreenstickFracture/Train/fracturegreenstick02jakfooshforearmacutepln6yo_jpg.rf.5577e35c5e3bce4414cae6437ac94a56.jpg,GreenstickFracture,Train,4,6.669755,27.884735
dataset/GreenstickFracture/Train/g04jl21g15a_jpeg.rf.ed477649cfddf551a4c9240c2ce90e4e.jpg,GreenstickFracture,Train,9,33.47663,14.601719
dataset/GreenstickFracture/Train/green1_jumbo_jpeg.rf.26b0c35490f80d7c965bef7832aa130b.jpg,GreenstickFracture,Train,5,8.758757,-4.836731
dataset/GreenstickFracture/Train/greenstick-fracture-involving-radius_big_gallery_jpeg.rf.5e627ee89a3fcb6e09091f3a1cc6ab26.jpg,GreenstickFracture,Train,8,-29.74588,2.5484624
dataset/GreenstickFracture/Train/greenstick-lateral_jpg.rf.a4c6b83ec9c7d91ec872f765ed84f7f9.jpg,GreenstickFracture,Train,0,-9.428969,-12.150787
dataset/GreenstickFracture/Train/greenstick2_jpg.rf.8b21b7487d6fb70c34da06dd3443.jpg,GreenstickFracture,Train,8,-28.488197,15.468211
dataset/GreenstickFracture/Train/greenstick2_jpg.rf.8b21b7487e4ced6fb70c34da06dd3443.jpg,GreenstickFracture,Train,2,-16.691143,14.733441
dataset/GreenstickFracture/Train/greenstick_fracture_jpg.rf.bb53261c754308dac77549888aabbd56.jpg,GreenstickFracture,Train,7,-38.939644,-7.2821045
dataset/GreenstickFracture/Train/greenstick_jpg.rf.a5c56be764c4ae30a3098856bc9169f2.jpg,GreenstickFracture,Train,8,-34.29847,8.288019
dataset/GreenstickFracture/Train/greenstick_jpg.rf.c146d133697935a23e0f1a9160b744f0.jpg,GreenstickFracture,Train,5,15.991294,5.2163033
dataset/GreenstickFracture/Train/hqdefault_jpg.rf.03985c733db2ba772348639531659c92.jpg,GreenstickFracture,Train,5,5.1230683,-14.114128
dataset/GreenstickFracture/Train/image12_jpeg.rf.0749a955ab14ab02c77730641656.jpg,GreenstickFracture,Train,9,33.56582,7.2107253
dataset/GreenstickFracture/Train/image12_jpeg.rf.0749a955aba84514ab02c77730641656.jpg,GreenstickFracture,Train,2,-9.326632,23.373716
dataset/GreenstickFracture/Train/image13_jpeg.rf.bf7370768c21919fbc560e56fe7770ff.jpg,GreenstickFracture,Train,4,7.2643776,25.914583
dataset/GreenstickFracture/Train/image14_jpeg.rf.b18dfce682391ee9913220a5319acc16.jpg,GreenstickFracture,Train,2,-24.569355,5.529448
dataset/GreenstickFracture/Train/image14_jpeg.rf.b18dfce68ee9913220a5319acc16.jpg,GreenstickFracture,Train,1,-6.0242677,-21.47855
dataset/GreenstickFracture/Train/image15_jpeg.rf.7a875ac5d3df875d780e8cc1fa53284f.jpg,GreenstickFracture,Train,2,-16.086536,-12.263664
dataset/GreenstickFracture/Train/image17_jpeg.rf.5060cfe075f657ab78fde3d070d936f7.jpg,GreenstickFracture,Train,7,-29.75675,-7.483751
dataset/GreenstickFracture/Train/image18_jpeg.rf.9cc64e018f63d5cf09e55edabbb62ccd.jpg,GreenstickFracture,Train,2,-14.45656,16.467035
dataset/GreenstickFracture/Train/image19_jpeg.rf.d43748b821d95d253e10a3f209e146af.jpg,GreenstickFracture,Train,5,-5.387225,5.3124785
dataset/GreenstickFracture/Train/image20_jpeg.rf.e36d19ab8743a8e96f69b416ffcb5115.jpg,GreenstickFracture,Train,5,4.48578,-14.391921
dataset/GreenstickFracture/Train/image21_jpeg.rf.48dbace8757ed1656b50a4eceff4729e.jpg,GreenstickFracture,Train,4,16.649254,29.364141
dataset/GreenstickFracture/Train/image22_jpeg.rf.4f1f1a09515780554fb28e0247dde964.jpg,GreenstickFracture,Train,8,-31.75608,5.413042
dataset/GreenstickFracture/Train/image23_jpeg.rf.a0315194f059878cff330f44429a733b.jpg,GreenstickFracture,Train,7,-19.307562,-7.963951
dataset/GreenstickFracture/Train/image24_jpeg.rf.181c035c9515a635636306737011660f.jpg,GreenstickFracture,Train,1,23.01339,-6.9988217
dataset/GreenstickFracture/Train/image25_jpeg.rf.63e78fd7ebf78a189f39a40e408f87b7.jpg,GreenstickFracture,Train,8,-29.74472,2.5478678
dataset/GreenstickFracture/Train/image26_jpeg.rf.675f0daa8769e554efc7e80841f1634a.jpg,GreenstickFracture,Train,2,-16.733402,18.196653
dataset/GreenstickFracture/Train/image28_jpeg.rf.59694ce75597f752eac764a75e4265c4.jpg,GreenstickFracture,Train,8,4.071067,14.990664
dataset/GreenstickFracture/Train/image28_jpeg.rf.59694ce77f752eac7645e4265c4.jpg,GreenstickFracture,Train,2,-24.327724,32.20735
dataset/GreenstickFracture/Train/image28_jpeg.rf.59694ce77f752eac764a75e4265c4.jpg,GreenstickFracture,Train,1,-27.746008,21.628565
dataset/GreenstickFracture/Train/image29_jpeg.rf.e1feb47f87600327119a07f2c69605cf.jpg,GreenstickFracture,Train,1,7.237642,5.3360667
dataset/GreenstickFracture/Train/image2_jpeg.rf.b5926a4a085c19ad61a2ff577c113958.jpg,GreenstickFracture,Train,8,3.466142,13.002546
dataset/GreenstickFracture/Train/image31_jpeg.rf.5a587b83d066c862e9456fb334f1.jpg,GreenstickFracture,Train,0,13.749665,-36.457863
dataset/GreenstickFracture/Train/image31_jpeg.rf.5a587b83d066fdc862e9456fb334f1.jpg,GreenstickFracture,Train,1,5.112586,11.057243
dataset/GreenstickFracture/Train/image4_jpeg.rf.57c321cb137c23b0b3f2ac946a92b069.jpg,GreenstickFracture,Train,1,7.3124466,5.2543354
dataset/GreenstickFracture/Train/image7_jpeg.rf.f61a4eb51513e46355540e7fd4fed2d8.jpg,GreenstickFracture,Train,8,-42.902622,15.7419195
dataset/GreenstickFracture/Train/image8_jpeg.rf.ba227665494acd70f6a1dc9d024e5049.jpg,GreenstickFracture,Train,5,3.787605,-14.944408
dataset/GreenstickFracture/Train/image_jpeg.rf.5754f88259e519fe1828acb69660a738.jpg,GreenstickFracture,Train,2,-30.0943,10.41955
dataset/GreenstickFracture/Train/images10_jpg.rf.e32de74bcf15dc9f1fbab4c205613299.jpg,GreenstickFracture,Train,8,-42.836887,-1.7667955
dataset/GreenstickFracture/Train/images12_jpg.rf.227b41d1682207c5c7c3cd99ba3ade37.jpg,GreenstickFracture,Train,0,-9.169924,-3.0955272
dataset/GreenstickFracture/Train/images14_jpg.rf.cfa2b65d744a542ee82fe2fbc7a833f8.jpg,GreenstickFracture,Train,8,-46.07098,9.694161
dataset/GreenstickFracture/Train/images3_jpg.rf.136e68e1dd28992e810488eb16f7108e.jpg,GreenstickFracture,Train,3,23.898508,-17.041592
dataset/GreenstickFracture/Train/images4_jpg.rf.dbedabde07f3911d24e5b85f4bd27693.jpg,GreenstickFracture,Train,5,-5.1279345,5.333889
dataset/GreenstickFracture/Train/images5_jpg.rf.b8f4d8f80677cf88f53b3a98c2bcc677.jpg,GreenstickFracture,Train,8,-35.39781,-4.067011
dataset/GreenstickFracture/Train/images6_jpg.rf.58393474fe1a8e5eac5d8d0712087119.jpg,GreenstickFracture,Train,7,-26.813902,-13.731466
dataset/GreenstickFracture/Train/images7_jpg.rf.14feced721f93947f1f92689ae9de854.jpg,GreenstickFracture,Train,8,-45.325058,13.131633
dataset/GreenstickFracture/Train/jpg.rf.5577e35c5e3bce4414cae6437ac94a56.jpg,GreenstickFracture,Train,4,11.964242,29.962452
dataset/GreenstickFracture/Train/pedi6-JPG_jpg.rf.d128aee3ca5d06a2c4a79b104b8fa372.jpg,GreenstickFracture,Train,4,8.748369,26.622286
dataset/GreenstickFracture/Train/pedi6-JPG_jpg.rf.d128aee3ca5d06a2c4b104b8fa372.jpg,GreenstickFracture,Train,4,4.5458736,27.024618
dataset/GreenstickFracture/Train/torus20fx_jpg.rf.4daefa26c48b31d1699339cba5ddd362.jpg,GreenstickFracture,Train,6,37.51474,-6.0332313
dataset/GreenstickFracture/Train/x-ray-wrist-greenstick-fracture-radius-marker-negative-right-136595001_jpf.83ac9f132a7c842d809d0f3c90eb7f57.jpg,GreenstickFracture,Train,6,42.20172,-6.523669
dataset/GreenstickFracture/Train/x-ray-wrist-greenstick-fracture-radius-marker-negative-right-136595001_jpg.rf.83ac9f132a7c842d809d0f3c90eb7f57.jpg,GreenstickFracture,Train,6,38.46278,-13.17026
dataset/GreenstickFracture/Train/xray-wrist-greenstick-fracture-radius-260nw-12756848_jpg.rf.12933164c5a5b2311333def69313ab8a.jpg,GreenstickFracture,Train,8,-41.193676,13.7680435
dataset/GreenstickFracture/Train/xray-wrist-greenstick-fracture-radius-260nw-1283756848_jpg.rf.12933164c5a5b2311333def69313ab8a.jpg,GreenstickFracture,Train,8,-35.954433,10.591277
dataset/HairlineFracture/Test/0-_jumbo_jpeg.rf.d39588df830d194c0cda3b800664160b.jpg,HairlineFracture,Test,1,1.5362576,6.9563756
dataset/HairlineFracture/Test/10195_2010_96_Fig2_HTML_jpg.rf.c12df3901db2a4b4e0952d10f5660ae0.jpg,HairlineFracture,Test,3,18.885986,-30.27122
dataset/HairlineFracture/Test/10195_2010_9ig2_HTML_jpg.rf.c12df3901db2a4b4e0952d10f5660ae0.jpg,HairlineFracture,Test,9,34.46311,10.097119
dataset/HairlineFracture/Test/2995c0750ed98208c238f4b6a27ddd_jumbo_jpg.rf.f3c327c6d4893a32a5bdf9d01f425028.jpg,HairlineFracture,Test,7,-24.459553,-15.593107
dataset/HairlineFracture/Test/2995c0750ed98208c238f4b6ad_jumbo_jpg.rf.f3c327c6d4893a32a5bdf9d01f425028.jpg,HairlineFracture,Test,4,9.216391,25.442093
dataset/HairlineFracture/Test/2bc441c91f63a9588fab405fde2ae3_jumbo_jpeg.rf.9b7b45ce86f1197b06bbfbdd736b8b55.jpg,HairlineFracture,Test,9,15.789928,24.363245
dataset/HairlineFracture/Test/402_2018_3035_Fig3_HTML_jpg.rf.c9959ea361358cf5ac4cf68c9096236f.jpg,HairlineFracture,Test,9,27.618767,15.167829
dataset/HairlineFracture/Test/640px-Cropped_version_of_Jonesfracture_jpg.r40958b7c85972169a63197313018.jpg,HairlineFracture,Test,1,25.568651,-4.9431763
dataset/HairlineFracture/Test/640px-Cropped_version_of_Jonesfracture_jpg.rf.cbf840958b7c85972169a63197313018.jpg,HairlineFracture,Test,9,29.28639,15.654775
dataset/HairlineFracture/Test/7919tn_jpg.rf.43200f6cb2d72e3082805002b9f3a1f8.jpg,HairlineFracture,Test,1,28.296093,24.917706
dataset/HairlineFracture/Train/118310170f8fcd378be23758f73570_jumbo_jpeg.rf.aa501805e28e21bed86d260770f21ee6.jpg,HairlineFracture,Train,6,31.102148,-13.159012
dataset/HairlineFracture/Train/1583770_jpg.rf.1c05699722629513ab254bef51e111e3.jpg,HairlineFracture,Train,3,6.184034,-28.49244
dataset/HairlineFracture/Train/1583770_jpg.rf.1c056997226295b254bef51e111e3.jpg,HairlineFracture,Train,5,30.535496,-21.285881
dataset/HairlineFracture/Train/20983tn_jpg.rf.5e1f76b5b7b3f6c679b02d6f301a80e6.jpg,HairlineFracture,Train,5,-0.1479868,-4.0467434
dataset/HairlineFracture/Train/43019_2022_139_Fig1_HTML_jpg.rf.b788595a2bd3ec29f5f934b258fc776d.jpg,HairlineFracture,Train,0,-21.48838,-0.87518126
dataset/HairlineFracture/Train/43019_2022_139_Fig1_HTML_jpg.rf.b788595d3ec29f5f934b258fc776d.jpg,HairlineFracture,Train,7,-25.078857,-10.670544
dataset/HairlineFracture/Train/56653e2e0621405fc4065e87298031_jumbo_jpeg.rf.59e6400f139ec50b51a3289d02d242de.jpg,HairlineFracture,Train,1,-5.06113,-22.50969
dataset/HairlineFracture/Train/85875d48445a55e8241a101c1685fc_gallery_jpeg.rf.444fa93e2f126873f2c2ede78676caf1.jpg,HairlineFracture,Train,9,5.673043,1.0820397
dataset/HairlineFracture/Train/A-Lateral-plain-radiograph-showing-the-dreaded-black-line-highlighted-with-the_png.rf.4dc4617c722fb1cd249cb8563544969c.jpg,HairlineFracture,Train,8,-33.8853,12.84966
dataset/HairlineFracture/Train/A320567_1_En_5_Fig3_HTML_jpg.rf.94ac07af6d69b71d28929cda494a7ea8.jpg,HairlineFracture,Train,8,-30.76779,18.816126
dataset/HairlineFracture/Train/A320567_1_En_5_Fig4_HTML_jpg.rf.af37290c11596fddfd117e126285949c.jpg,HairlineFracture,Train,9,34.771378,14.602478
dataset/HairlineFracture/Train/A320567_1_En_5_Fig5_HTML_jpg.rf.c1b04f919eb7cba3779f97eca5725041.jpg,HairlineFracture,Train,0,22.575436,10.33979
dataset/HairlineFracture/Train/Calcaneal-stress-fracture-001_jpg.rf.200a09222e403ac0f3b8466c52453ea8.jpg,HairlineFracture,Train,4,-21.860561,-28.564974
dataset/HairlineFracture/Train/Elbow-X-ray-of-a-40-year-old-female-who-developed-chronic-atraumatic-pain-of-the-proximal_png.rf.3ab88000b0079946b28c9d280cfe8f15.jpg,HairlineFracture,Train,9,21.001852,5.404242
dataset/HairlineFracture/Train/Hairline-fractures_png.rf.1e758c6f946ab2ad5967115102e28a49.jpg,HairlineFracture,Train,1,6.820244,39.71817
dataset/HairlineFracture/Train/Radiograph-of-the-left-wrist-shows-stress-fracture-of-the-left-scaphoid_png.rf.679bc50a0d676af2839c3c4168cdf4bc.jpg,HairlineFracture,Train,8,-34.417614,15.086036
dataset/HairlineFracture/Train/Radiograph-showing-stress-fracture-of-medial-femoral-condyle-with-degenerative-changes-in_png.rf.4c414921e1fc8e53a09b5e42d5517715.jpg,HairlineFracture,Train,9,33.435726,21.111803
dataset/HairlineFracture/Train/Stress-Fracture-Xrays_jpg.rf.1036a4c17f3c3d4f5820281f9b10bb0f.jpg,HairlineFracture,Train,2,-25.940842,20.198442
dataset/HairlineFracture/Train/TibStressFrac-895x1024_jpg.rf.38a4f1fc510a7a34cd69130bd57f414f.jpg,HairlineFracture,Train,3,-21.982082,-7.8548107
dataset/HairlineFracture/Train/X-ray_of_periosteal_reaction_of_a_stress_fracture_of_the_radius_jpg.rf.45d3b8335b831ededcbf7d36284d1744.jpg,HairlineFracture,Train,1,4.406168,10.765341
dataset/HairlineFracture/Train/a5097977a181fa_x-vs-stir_jpg.rf.58eee102208f25db50253905db351b46.jpg,HairlineFracture,Train,2,12.473189,0.7419207
dataset/HairlineFracture/Train/a5097977a186b7_grade-3_jpg.rf.75157b32db076a8276aaad1021a6dee9.jpg,HairlineFracture,Train,1,11.004634,9.987357
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-13mog.rf.0c110c5805c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,6,39.090492,8.012798
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-1g.rf.0c110c5805c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,6,39.305832,7.991671
dataset/HairlineFracture/Train/a5097977a1e676_femur-1-3-1g.rf.0c110c58c5236273fac80d2c1ff16b.jpg,HairlineFracture,Train,9,25.131416,12.693283
dataset/HairlineFracture/Train/a5097977a1eb9d_ntvg-knee_jpg.rf.706f88418c5fb3d7e3cfc0adc140a6ed.jpg,HairlineFracture,Train,5,-0.8800907,-13.976888
dataset/HairlineFracture/Train/a5097977a216c6_stress-tibia-rijnl_jpg.rf.ee5858ea2e2cee2ac2a55c198fbd4cc5.jpg,HairlineFracture,Train,7,-39.595036,-11.643638
dataset/HairlineFracture/Train/a5097977a216c6_stress-tibia-rijnland_jpg.rf.ee5858ea2e2cee2ac2a55c198fbd4cc5.jpg,HairlineFracture,Train,7,-41.744102,-2.5322456
dataset/HairlineFracture/Train/a5097977a22443_fibula_jpg.rf.ad88b884d995f003ec87d2971f5ca697.jpg,HairlineFracture,Train,1,13.772415,1.5696625
dataset/HairlineFracture/Train/a5097977a22443_fibula_jpgf.ad88b884d995f003ec87d2971f5ca697.jpg,HairlineFracture,Train,5,6.9254394,-1.9897536
dataset/HairlineFracture/Train/a5097977a22d4c_metatarsal_jpg.rf.9c51afb0204cf1c39e3a57410b38f96c.jpg,HairlineFracture,Train,5,16.885624,-8.113364
dataset/HairlineFracture/Train/a5097977a231ef_metatal2_jpg.rf.d5163e72a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,1,20.721582,1.6044405
dataset/HairlineFracture/Train/a5097977a231ef_metatal2_jpg.rf.d5163e7f32a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,1,20.870274,1.304563
dataset/HairlineFracture/Train/a5097977a231ef_metatarsal2_jpg.rf.d5163e7f32a121fc62d7720e7f2096a7.jpg,HairlineFracture,Train,9,30.13689,15.940017
dataset/HairlineFracture/Train/a8d66de72edb47732c1d2be7f3_gallery_jpg.rf.7480d438695221bcb83b3ef7239528b1.jpg,HairlineFracture,Train,2,-17.969961,23.47178
dataset/HairlineFracture/Train/a8d66de72edb47732c1d2be7f3b859_gallery_jpg.rf.7480d438695221bcb83b3ef7239528b1.jpg,HairlineFracture,Train,2,-24.749128,26.01077
dataset/HairlineFracture/Train/b01ca8724c9057f76a0cefa0d8c519f5_jpg.rf.edae2419cc0467a1ecba8c294cea0783.jpg,HairlineFracture,Train,1,8.838064,7.7171745
dataset/HairlineFracture/Train/bjr-85-1016-1148-f01_jpeg.rf.5005013c2687ac451576f1a45dbb8618.jpg,HairlineFracture,Train,6,25.342646,-26.412352
dataset/HairlineFracture/Train/bones_what_to_7.rf.f7f16.jpg,HairlineFracture,Train,3,11.247739,-31.26224
dataset/HairlineFracture/Train/bones_what_to_7329_g.rf.f0056d7f16.jpg,HairlineFracture,Train,3,13.072904,-23.008726
dataset/HairlineFracture/Train/bones_what_to_7329_g.rf.f56d7f16.jpg,HairlineFracture,Train,5,12.812824,-14.237738
dataset/HairlineFracture/Train/bones_what_to_7g.rf.f56d7f16.jpg,HairlineFracture,Train,7,-37.30393,-12.924659
dataset/HairlineFracture/Train/bones_what_to_7g.rf.f7f16.jpg,HairlineFracture,Train,5,-0.12942034,-25.8349
dataset/HairlineFracture/Train/bones_what_to_k_7329_732g.rf.85dff1f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,5,7.5590167,-21.394812
dataset/HairlineFracture/Train/bones_what_to_k_7329_732g.rf.85dff1f0eb0093f75b56d7f16.jpg,HairlineFracture,Train,5,3.1757002,-19.038212
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.85dff1f0eb0075b56d7f16.jpg,HairlineFracture,Train,1,21.512716,-4.208369
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.85dff1f0eb0093f75b56d7f16.jpg,HairlineFracture,Train,5,11.526093,-13.159263
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.f0056d7f16.jpg,HairlineFracture,Train,5,-0.06554756,-8.573425
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.f0075b56d7f16.jpg,HairlineFracture,Train,3,25.4673,-24.868883
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.ff1f0075b56d7f16.jpg,HairlineFracture,Train,0,-12.309236,-14.581747
dataset/HairlineFracture/Train/bones_what_to_k_7329_g.rf.ff1f0eb0075b56d7f16.jpg,HairlineFracture,Train,5,6.8695154,-13.506897
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732g.rf.85dff1f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,3,12.866254,-32.801796
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732g.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,3,13.010796,-31.804686
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732x549_jpg.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,7,-12.617965,-16.101757
dataset/HairlineFracture/Train/bones_what_to_k_7329_thu732x54g.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,2,-12.740578,12.375252
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thu732x549_jpg.rf.85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,3,13.758468,-31.999483
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thu732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,1,22.173775,-4.4785795
dataset/HairlineFracture/Train/bones_what_to_k_732x549_thumb-1-732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,3,14.9153595,-28.053951
dataset/HairlineFracture/Train/bones_what_to_know_732x549_thumb-1-732x549_jpg.rf.9df85dff51f0a0deb0093f75b56d7f16.jpg,HairlineFracture,Train,1,24.17198,-5.97904
dataset/HairlineFracture/Train/c3544ea19278ee2005e1730b96f835_gallery_jpg.rf.ca35e7984e5c7ab494fa801084787be6.jpg,HairlineFracture,Train,5,8.012671,-8.525303
dataset/HairlineFracture/Train/fe0b29d393f33d92c9e4fcd0bae57f_jumbo_jpg.rf.fa9c548b855a1c02ba111f9b3bd679f4.jpg,HairlineFracture,Train,7,-30.14389,-13.060713
dataset/HairlineFracture/Train/fped-07-00397-g001_jpg.rf.121196a84bf7b28cde5387af8fbd2.jpg,HairlineFracture,Train,3,25.203655,-28.766203
dataset/HairlineFracture/Train/fped-07-00397-g001_jpg.rf.121196a84bf7b28cde538c5e7af8fbd2.jpg,HairlineFracture,Train,3,21.839518,-31.740276
dataset/HairlineFracture/Train/gr1_jpg.rf.cd3a0991347db44b0a90c049452c6f1e.jpg,HairlineFracture,Train,5,-3.16542,-3.2355747
dataset/HairlineFracture/Train/hairline-fracture-600_jpg.rf.618d08b1030b4b9a8974e28b632ce41e.jpg,HairlineFracture,Train,7,-36.94147,-15.328126
dataset/HairlineFracture/Train/hairline-fracture-600x472_jpg.rf.618d08b1030b4b9a8974e28b632ce41e.jpg,HairlineFracture,Train,8,-32.237663,16.348236
dataset/HairlineFracture/Train/hairlinefracture-674-article_jpg.rf.12980b5ea93b6bc87c35a3cca93f1d8f.jpg,HairlineFracture,Train,5,3.3383367,-6.748074
dataset/HairlineFracture/Train/image10_jpeg.rf.b0c73ca2dc38a7dec1ccb0ccc1e1c6e9.jpg,HairlineFracture,Train,7,-42.11506,-5.68301
dataset/HairlineFracture/Train/image11_jpeg.rf.81b5584061823e7f31042b78dbd4821b.jpg,HairlineFracture,Train,2,-14.481306,-12.699204
dataset/HairlineFracture/Train/image14_jpeg.rf.eb57cfc38dfa550d350c8fdbfad1dc6c.jpg,HairlineFracture,Train,4,5.087946,34.713955
dataset/HairlineFracture/Train/image15_jpeg.rf.516950f427839d3dffbe7014f988932c.jpg,HairlineFracture,Train,2,-31.41956,10.651357
dataset/HairlineFracture/Train/image16_jpeg.rf.653140192a324a82d22550e27ce7a53f.jpg,HairlineFracture,Train,5,8.012933,-8.5262785
dataset/HairlineFracture/Train/image17_jpeg.rf.36790e784b5aa8bcca71324f138568fb.jpg,HairlineFracture,Train,9,21.442062,7.323962
dataset/HairlineFracture/Train/image18_jpeg.rf.1fe77cd3c99661ff9d387b8c0d215142.jpg,HairlineFracture,Train,0,-0.7224428,21.968046
dataset/HairlineFracture/Train/image18_jpeg.rf.1fe77cd3c996ff9d387b8c0d215142.jpg,HairlineFracture,Train,2,-17.981134,23.463562
dataset/HairlineFracture/Train/image24_jpeg.rf.f614121a459136b7bc418a9c4b70f4cf.jpg,HairlineFracture,Train,2,-20.363174,25.932793
dataset/HairlineFracture/Train/image25_jpeg.rf.55803813b717a714694b056743f5d.jpg,HairlineFracture,Train,5,11.189404,-4.6904745
dataset/HairlineFracture/Train/image25_jpeg.rf.55803813bb94717a714694b056743f5d.jpg,HairlineFracture,Train,9,32.792343,14.772751
dataset/HairlineFracture/Train/image32_jpeg.rf.fc29f97a388a26e2476a40c3b3b00b73.jpg,HairlineFracture,Train,9,28.786167,24.109362
dataset/HairlineFracture/Train/image32_jpeg.rf.fc29f988a26e2476a40c3b3b00b73.jpg,HairlineFracture,Train,9,34.34662,15.474993
dataset/HairlineFracture/Train/image4_jpeg.rf.bc157da61b79634de589a230a1595de2.jpg,HairlineFracture,Train,0,-19.442125,-14.626116
dataset/HairlineFracture/Train/image5_jpeg.rf.e9249b59ef0303f87061e7bca3421a0d.jpg,HairlineFracture,Train,2,-20.34855,26.016674
dataset/HairlineFracture/Train/image8_jpeg.rf.e0967eb2a73c43fdc51de2c8b949ad6a.jpg,HairlineFracture,Train,2,4.727657,1.0353955
dataset/HairlineFracture/Train/image_jpeg.rf.69e25de2dc00e9c66a2a14bc8aef3e50.jpg,HairlineFracture,Train,2,-15.647247,4.8083534
dataset/HairlineFracture/Train/images10_jpg.rf.fdc8c6e0651912e069ad0aa369a47453.jpg,HairlineFracture,Train,6,42.74911,-8.530314
dataset/HairlineFracture/Train/images14_jpg.rf.0e5b60c908c2195b7c37832f3c6db0e6.jpg,HairlineFracture,Train,8,-41.79545,2.310654
dataset/HairlineFracture/Train/images15_jpg.rf.c787556301b893d2d5100712c136c43f.jpg,HairlineFracture,Train,1,5.1765924,9.665391
dataset/HairlineFracture/Train/images18_jpg.rf.e70add6cdaacdb020d79bf57cfc87048.jpg,HairlineFracture,Train,4,18.19052,34.42013
dataset/HairlineFracture/Train/images2_jpg.rf.c45208c5ddbd93eacbdb81f908bb7cd6.jpg,HairlineFracture,Train,5,1.0384561,-17.421583
dataset/HairlineFracture/Train/images6_jpg.rf.bd03a715d2d9cd93808dfe1103d2d6c6.jpg,HairlineFracture,Train,8,-22.40845,1.6122504
dataset/HairlineFracture/Train/images7_jpg.rf.a8a3b21208167bfe7c463eb3d565ba03.jpg,HairlineFracture,Train,8,-37.261215,10.859861
dataset/HairlineFracture/Train/images8_jpg.rf.8139fd5cce6d778dea30f98270d4f31b.jpg,HairlineFracture,Train,1,5.867322,0.05769466
dataset/HairlineFracture/Train/images9_jpg.rf.8dbac8f0fcf0584c8db1b2f78dfadb7d.jpg,HairlineFracture,Train,2,-23.210646,22.38336
dataset/HairlineFracture/Train/oblique_jpg.rf.469359d5e49915020e5c82035e8760df.jpg,HairlineFracture,Train,5,11.043839,-11.781571
dataset/HairlineFracture/Train/pt08sports4_png.rf.34ab59806e34c0f3d4154350893c9780.jpg,HairlineFracture,Train,5,7.4675565,-2.9109387
dataset/HairlineFracture/Train/pt08sports4_png.rf.34ab59806e34c0f3d450893c9780.jpg,HairlineFracture,Train,5,6.320384,-6.4270515
dataset/HairlineFracture/Train/stress-fracture-big_jpg.rf.c202fca41d20d92e242a6a74.jpg,HairlineFracture,Train,8,-29.374931,20.355564
dataset/HairlineFracture/Train/stress-fracture-big_jpg.rf.ca318214e202fca41d20d92e242a6a74.jpg,HairlineFracture,Train,9,29.9392,25.064108
