filepath,class,split,width,height,readable,is_duplicate,is_size_outlier,file_size_kb,md5
dataset/ObliqueFracture/Train/InkedInitial-imaging-a-X-ray-of-the-left-lower-extremity-shows-a-closed-oblique-fracture_png.rf.8b6c429de17d94b09ce484bedf753804_LI.jpg,ObliqueFracture,Train,257,602,True,False,False,42.91,d4d290f300d203b70d6fcec8c7a6edb4
dataset/ObliqueFracture/Train/Inkedfracture-interpretation-for-medical-students-48-320_jpg.rf.ba96e0e11ccfd0ccd92030d7166a_LI.jpg,ObliqueFracture,Train,150,444,True,False,False,823.07,d7188ad5092b01f3b587816f5e3fb0fa
dataset/ObliqueFracture/Train/Inkedoblique-fracture-lower-tibia-246x300_jpg.rf.69fe907d7d2e9cfb48_LI.jpg,ObliqueFracture,Train,240,587,True,False,False,36.59,3e56ad9455fabab09e97fe4468c1f410
dataset/ObliqueFracture/Train/Inkedx-ray-image-foot-oblique-view-show-toe-hell-fracture-53837746_jpg.rf.da042ab745aec3b96d2f0b10e7ab3faa_LI.jpg,ObliqueFracture,Train,551,526,True,False,False,882.61,e6122a660c9e45a47f1b48401efd2308
dataset/ObliqueFracture/Train/Inkedx-ray-image-of-right-hand-oblique-viwe-showing-tumd-bone-fracture-700-214015347_jpg.rf.0accf0b72404f8af437d4ce31a040385_LI.jpg,ObliqueFracture,Train,640,640,True,False,False,552.43,2c42a37fcd18ecfc915f3b47848af0b4
dataset/ObliqueFracture/Train/Right-humerus-X-ray-shows-oblique-fracture-of-humeral-shaft-with-a-medial-butterfly_png.rf.e5230bf0700b6fca6078bb7be6b3717b.jpg,ObliqueFracture,Train,519,640,True,False,False,62.1,fbaaff065948b8c728a69c875e9697f5
dataset/ObliqueFracture/Train/T1511F02_Fig01_j922f4a590bcbc55.jpg,ObliqueFracture,Train,150,640,True,False,False,9.74,37767127270cda819e946c0dff048628
dataset/ObliqueFracture/Train/T1511F02_Fig01_j92ae5d2f4a590bcbc55.jpg,ObliqueFracture,Train,150,640,True,False,False,9.26,f20eececc79110bf852080337dd70803
dataset/ObliqueFracture/Train/X-rays-showing-displaced-oblique-fracture-of-right-middle-finger-distal-phalanx-a-b_Q640_jpg.rf.9b6221039535a950feb06d8456c38aa2.jpg,ObliqueFracture,Train,561,632,True,False,False,60.54,30e6d34ecc8687fa2bebbb0eba8900a0
dataset/ObliqueFracture/Train/XRAY20-20Obturator20Oblique20-20Posterior20wall20fx_moved_jpg.rf.d80991ac87370262d0290e03af5817e2.jpg,ObliqueFracture,Train,640,577,True,False,False,58.46,aff4b2b221f460d5d4cb1ae928518c77
dataset/ObliqueFracture/Train/b09d1b20e7e311ea881f091bea3146cf-1_png.rf.4f989bc3a508d12a256d5870ee3f8fa8.jpg,ObliqueFracture,Train,263,640,True,False,False,45.21,7485119ba2a98da30999fe6038a65b57
dataset/ObliqueFracture/Train/bimalleolar_jpg.rf.4f2912fba252cb6f758cb4e814343631.jpg,ObliqueFracture,Train,525,640,True,False,False,49.35,5b4b60274fdeb071d32b5d149175c806
dataset/ObliqueFracture/Train/cow218arr_jpg.rf.4f53079b9f69dc3b966b05e6a1a7144.jpg,ObliqueFracture,Train,213,640,True,False,False,18.66,432c4e02c35086140500bfa4f8c5aaac
dataset/ObliqueFracture/Train/cow218arr_jpg.rf.4f53079b9f6dc3b966b056a1a7144.jpg,ObliqueFracture,Train,182,579,True,False,False,13.95,3563e27c8adcd62b860994fc8d680be6
dataset/ObliqueFracture/Train/cow218arr_jpg.rf.4f53079b9f6dc3b966b05e6a1a7144.jpg,ObliqueFracture,Train,213,640,True,False,False,20.39,d6da6e18d36919c0a56f563eb83f2ab9
dataset/ObliqueFracture/Train/dd530760e7e311ea945f4f8376e27496-2_png.rf.2016418903aff92b1325e4debf48dc7a.jpg,ObliqueFracture,Train,160,640,True,False,False,32.38,97425c2e5a740528edd4bfc34203f4ff
dataset/ObliqueFracture/Train/f55f0da6134797c646321056770190_gallery_jpg.rf.5e8c79979efd0328ec5b08fd07e766d2.jpg,ObliqueFracture,Train,640,640,True,False,False,23.15,7282b82b1ed2bceff106327e0a4e0fc6
dataset/ObliqueFracture/Train/fracture-interpretation-for-medical-students-40-320_jpg.rf.b4d5e7fefb7fbf3ad5f077af3d2d6582.jpg,ObliqueFracture,Train,332,444,True,False,False,39.55,a70227cc6ae0341d246eb6b47e729762
dataset/ObliqueFracture/Train/fracture-interpretation-for-medical-students-48-320_jpg.rf.ba96e0e11ccfd07774ccd92030d7166a.jpg,ObliqueFracture,Train,150,444,True,False,False,35.34,d9ca7cf1b21511ffa3ba870287d352d6
dataset/ObliqueFracture/Train/g03nv35g19b_jpeg.rf.8af1347a3bfacb730c238fca772a58ce.jpg,ObliqueFracture,Train,640,640,True,False,False,21.84,77e4a6ccdf5672d8daef471057da03af
dataset/ObliqueFracture/Train/image-1_png.rf.1c5d3fb41a5b7377863e99252bfaf4d2.jpg,ObliqueFracture,Train,101,95,True,False,True,21.02,65f3fae3a95abf0dff3157a5d6b250bb
dataset/ObliqueFracture/Train/image13_jpeg.rf.5057006188320b317ad2155014fb6e8f.jpg,ObliqueFracture,Train,640,640,True,False,False,23.19,38ad8e395156461dfedfa09977cebb82
dataset/ObliqueFracture/Train/image15_jpeg.rf.0f97ab8f9da6371a898713f3f0bc1d01.jpg,ObliqueFracture,Train,194,640,True,False,False,39.76,63b4ea1080d8e2dd64e358479c0d42db
dataset/ObliqueFracture/Train/image16_jpeg.rf.60112aef3d78a6c982d0920452278809.jpg,ObliqueFracture,Train,335,640,True,False,False,42.1,2474fc7f8c1250c57fa4e366d9c8faeb
dataset/ObliqueFracture/Train/image17_jpeg.rf.504fb51c6b6b9d8befa5567e711b1f88.jpg,ObliqueFracture,Train,640,640,True,False,False,25.94,993df6a456b429cd6f369b205f5b07f7
dataset/ObliqueFracture/Train/image19_jpeg.rf.e33a1ad0ffe9228f2a5f8073e127bd6b.jpg,ObliqueFracture,Train,640,640,True,False,False,22.67,3a03a9d7f8c29ac1f0bd03ae8adac4ea
dataset/ObliqueFracture/Train/image26_jpeg.rf.7ed677bbd388f3474767eeaaac3c82d6.jpg,ObliqueFracture,Train,640,640,True,False,False,27.98,9ee0df182787ba26d35e5ca53256a5fe
dataset/ObliqueFracture/Train/image27_jpeg.rf.aa33d8717bcad1b76daca85ce7c4b109.jpg,ObliqueFracture,Train,640,640,True,False,False,29.67,34a32de0057a7792808ae2fdcc9aeb08
dataset/ObliqueFracture/Train/image29_jpeg.rf.6d4d72f18676ac51a5fec6b1557.jpg,ObliqueFracture,Train,231,609,True,False,False,21.13,f6c2918ebe8f0e50437fffa0cb9efbbf
dataset/ObliqueFracture/Train/image29_jpeg.rf.6d4d72f1e48676ac51a5fec6b1557.jpg,ObliqueFracture,Train,288,640,True,False,False,28.61,a6de9a8e77d185a1852e4f3014a1ec43
dataset/ObliqueFracture/Train/image2_jpeg.rf.ec95dc5f2c7fdd358100b39408b45f9f.jpg,ObliqueFracture,Train,640,640,True,False,False,24.2,47845f2cf1de44a2ed9256ac970314fb
dataset/ObliqueFracture/Train/image2lateralxrayfibularz11_1220081_jpg.rf.a4ab9064562d450af6cc3cc6f569bbb0.jpg,ObliqueFracture,Train,640,640,True,False,False,17.99,e8494adf987437b7d6a2f7c73fcc5763
dataset/ObliqueFracture/Train/image31_jpeg.rf.49c6015ae65879c6551ec9e802c6c.jpg,ObliqueFracture,Train,246,640,True,False,False,20.24,71c151c9202902bf55cf0e89e98c6a60
dataset/ObliqueFracture/Train/image31_jpeg.rf.49c6015ae65879ca6c6551ec9e802c6c.jpg,ObliqueFracture,Train,222,640,True,False,False,37.73,6381705969d81764c96a0583e275d850
dataset/ObliqueFracture/Train/image32_jpeg.rf.d32f38806678d55406a21094627433e5.jpg,ObliqueFracture,Train,216,640,True,False,False,39.29,e80db501da858de820bba5b714b7ac79
dataset/ObliqueFracture/Train/image32_jpeg.rf.d32f38806678d55406a21627433e5.jpg,ObliqueFracture,Train,401,640,True,False,False,29.15,6c8e2b227cfc7fc26332a7e2fb09f1b4
dataset/ObliqueFracture/Train/image3_jpeg.rf.a4b675eaa9ebcf08192178e58ccc6893.jpg,ObliqueFracture,Train,640,640,True,False,False,18.21,0436502c2953aaaf1280b003f0f64c29
dataset/ObliqueFracture/Train/image4_jpeg.rf.f17e6390662f4e352f8bc01a006c6da6.jpg,ObliqueFracture,Train,487,640,True,False,False,57.95,5f7856d2692ffde9cb7110b0cfb89460
dataset/ObliqueFracture/Train/image5_jpeg.rf.8c52953df7f34e8e3f6070991c56928b.jpg,ObliqueFracture,Train,640,640,True,False,False,22.81,e3a881926edfbda930d43ddde63ec859
dataset/ObliqueFracture/Train/image6_jpeg.rf.03c8938004852182bf149be3921d5864.jpg,ObliqueFracture,Train,640,640,True,False,False,19.31,327e5d339ef00f088f2b3b182ec17f99
dataset/ObliqueFracture/Train/image7_jpeg.rf.a26c282b5e2e1ba9a049053fc5b18b6a.jpg,ObliqueFracture,Train,640,640,True,False,False,25.58,30af9d274d2638f7b0e33b5116a8b99c
dataset/ObliqueFracture/Train/image8_jpeg.rf.374d101e7fb6f29e562b4f6867e2fd8e.jpg,ObliqueFracture,Train,640,640,True,False,False,30.65,3a8b9846233abbcead8128b219174c8e
dataset/ObliqueFracture/Train/image_jpeg.rf.e8a17e76a0455785d575a9165aaf5873.jpg,ObliqueFracture,Train,640,640,True,False,False,30.9,5ec5355733ca7f645f8a958b6738e84f
dataset/ObliqueFracture/Train/images2_jpg.rf.6b2484bc1ae12da01bf9c2b63ec33924.jpg,ObliqueFracture,Train,284,633,True,False,False,37.29,627f589d9a8d1c2202ed54064365e6e3
dataset/ObliqueFracture/Train/ital-sabu-raijua-regency-east-nusa-tenggara-indonesia-photo-taken-1839626560_jpg.rf.07200c503ecbc0ba18962759d4d8a197.jpg,ObliqueFracture,Train,232,597,True,False,False,38.49,fd6b1f041be8581db48e051f7efb7bf0
dataset/ObliqueFracture/Train/oblique-fracture-tibia-244x300_jpg.rf.718f4c740fc3d276aeaa395e6563dc58.jpg,ObliqueFracture,Train,291,640,True,False,False,40.18,0ea2e159b0f4fc5beb258bb6fa52e4e9
dataset/ObliqueFracture/Train/oblique-fracture-tibia-244x300_jpg.rf.718f4c740fc3d276aeaa396563dc58.jpg,ObliqueFracture,Train,282,640,True,False,False,15.12,ad4fa4103a3b6e13173563d9af7f8e11
dataset/ObliqueFracture/Train/proximal__phalanx__fx_jpg.54b60599e7037336959ff9365f078e.jpg,ObliqueFracture,Train,190,640,True,False,False,14.94,08bc1c6e1b0135aa51dc5d4ee1bd7e68
dataset/ObliqueFracture/Train/proximal__phalanx__fx_jpg.rf.54b60599e7037336959ff9365f078e.jpg,ObliqueFracture,Train,206,640,True,False,False,15.82,a8d2cebfc157d0a1a9c71bc885acaa19
dataset/ObliqueFracture/Train/sabu-raijua-general-hospital-regency-260nw-1839626560_jpg.rf.1ce51da913f3991295335896efe3ff35.jpg,ObliqueFracture,Train,640,590,True,False,False,44.05,68ca12d233060d66a4b9c89cbfce3fe8
dataset/ObliqueFracture/Train/transverse_fracture-600x338_jpg.rf.d0b5aee592b805b3b0e69f5a9b0743dc.jpg,ObliqueFracture,Train,640,640,True,False,False,14.99,c5ef0381b83822c374600490399a1a91
dataset/ObliqueFracture/Train/v1c19b_jpg.rf.81cf4bd329a28b5ba63dd9d7c23764ab.jpg,ObliqueFracture,Train,640,640,True,False,False,34.61,16ec85134b2668df49d80f8978bd48cd
dataset/ObliqueFracture/Train/x-ray-hand-ap-oblique-fracture-mid-shaft-rt-2nd-metacapal-bone-soft-tissue-swelling_34251-59_jpg.rf.54202a7e1dd6d9c7e9b9f0810e0975f9.jpg,ObliqueFracture,Train,640,640,True,False,False,20.07,8bf6dcb36e1822f12a3432e7ea42513d
dataset/ObliqueFracture/Train/x-ray-hand-ap-oblique-post-fix-fracture-second-metacarpol-bone-with-plate-screws_34251-60_jpg.rf.f9541a445c14fdf0a4c84483d276cf25.jpg,ObliqueFracture,Train,640,640,True,False,False,29.83,46390ad97c214c890882e5b53a5c2e81
dataset/ObliqueFracture/Train/x-ray-of-fracture-tibia_jpg.rf.ff90c50d73736498ae444633b797a853.jpg,ObliqueFracture,Train,640,640,True,False,False,25.01,0bbfbc48911bcbe0b8afa6d435dbe228
dataset/ObliqueFracture/Train/x-ray-proximal-phalanx-fractures-child-AMM429_jpg.rf.e8aa2a630d9730c92c2b30bf4ce90bb1.jpg,ObliqueFracture,Train,200,599,True,False,False,44.71,e6f34d81ec0735abc9a93f765cddd4f9
dataset/ObliqueFracture/Train/xray-image-foot-ap-oblique-600w-267976154_jpg.rf.54b9ad550bab02b311438c863a3e1737.jpg,ObliqueFracture,Train,640,281,True,False,False,39.0,177a21b400374ade9838c17d98270f7d
dataset/PathologicalFracture/Test/0c70d9cb6ae7fcf9faae2dc812af08_gallery_jpg.rf.77bf31aa996b57613189b8de7e1d29fd.jpg,PathologicalFracture,Test,640,640,True,False,False,21.12,35948cd8e9195d6f0d85c6dd2cb31d9c
dataset/PathologicalFracture/Test/1-s2-0-S1877056815003461-gr1_jpg.rf.ec0a245d628f490c02ba81171284.jpg,PathologicalFracture,Test,208,343,True,False,False,7.79,11eec5713f260d1a57e4da2fb48f5915
dataset/PathologicalFracture/Test/1-s2-0-S1877056815003461-gr1_jpg.rf.ecdb5a0a245d628f490c02ba81171284.jpg,PathologicalFracture,Test,256,322,True,False,False,32.05,06fb4f191d886edd2afcdec633db51d2
dataset/PathologicalFracture/Test/1-s2-0-S1877056815003461-gr3_jpg.rf.d559b8f4656b96c7d8c9f5a0b4904eb5.jpg,PathologicalFracture,Test,345,317,True,False,False,30.04,20fb7c7a953b5e554eb843641bbf6c8d
dataset/PathologicalFracture/Test/1-s2-0-S1877056815003461-gr6_jpg.rf.ad4975a23505ff95c659bf9b7319a.jpg,PathologicalFracture,Test,365,305,True,False,False,15.84,82f57591b7e3174e289267d501ef38d9
dataset/PathologicalFracture/Test/1-s2-0-S1877056815003461-gr6_jpg.rf.ad4975a86d23505ff95c659bf9b7319a.jpg,PathologicalFracture,Test,278,305,True,False,False,30.79,c62893505e886ce58c5375a12f30c17c
dataset/PathologicalFracture/Test/1-s2-0-S2352187216300080-gr1_jpg.rf.477e8e5de5f8e589b07827541c666829.jpg,PathologicalFracture,Test,640,640,True,False,False,26.69,8dfca8a5fd5ec122e0b98d6a231a0106
dataset/PathologicalFracture/Test/10-1302_2058-5247_jpeg.rf.9672030e7caa4b22d386e38317dab60c.jpg,PathologicalFracture,Test,89,589,True,False,False,9.8,9e39b41b34114f75de8f3b2b26ef50f2
dataset/PathologicalFracture/Test/10-1302_2058-5247_jpeg0e7caa4b22d386e38317dab60c.jpg,PathologicalFracture,Test,127,590,True,False,False,12.21,c104e70f471e05cf7c33cf4f600f88d0
dataset/PathologicalFracture/Test/1b_jpg.rf.45e283da037d29a26ffb44f397bcc1a1.jpg,PathologicalFracture,Test,640,640,True,False,False,45.59,d7c197577bdeedb9af8dd477ddcfe067
dataset/PathologicalFracture/Test/2-Figure1-1_png.rf.9e804429de51de6c690ce31f571a9.jpg,PathologicalFracture,Test,262,526,True,False,False,13.99,537b610451051f56a98931f26f9caf14
dataset/PathologicalFracture/Test/2-Figure1-1_png.rf.9e804429de51de6c6e8590ce31f571a9.jpg,PathologicalFracture,Test,258,512,True,False,False,32.46,4b777feb5631066b7a63cd4b2deabb0b
dataset/PathologicalFracture/Test/2-Figure3-1_png.rf.c51b89ee7be9053a5d4c6df08fd5a852.jpg,PathologicalFracture,Test,358,596,True,False,False,57.31,6886cb4976abfdec49c4ed0934343858
dataset/PathologicalFracture/Test/2b092d94ab7a1cdd41f5853d807d86e1_jpg.rf.6586c0707d53092752ac91bfe141856c.jpg,PathologicalFracture,Test,640,640,True,False,False,24.79,1be1554e0a8782c931b4243c2a585710
dataset/PathologicalFracture/Test/5b15c2accb90c7880e90b2ca70ec9e28_jpg.rf.1eedf24749b4cb2037bfae26f918f7e8.jpg,PathologicalFracture,Test,640,640,True,False,False,20.0,29a27971e537fce72c810b55c6e6b0e9
dataset/PathologicalFracture/Test/5e26814a794fb50001390d1c_jpg.rf.544fc6bcf14e69c89637e7e6453d515b.jpg,PathologicalFracture,Test,640,640,True,False,False,44.56,5280da21c0ec449897d0da55bbc2e9e8
dataset/PathologicalFracture/Test/8-2010728x6_png.rf.92b0fe8076d882c69c6528b.jpg,PathologicalFracture,Test,319,640,True,False,False,19.46,e92f167fe7ab5d49a7e1200f321eb8e3
dataset/PathologicalFracture/Test/8-2010728x6_png.rf.92b0fe8076d88866d5e4792c69c6528b.jpg,PathologicalFracture,Test,324,640,True,False,False,44.26,bf937245a4ab582cfbb413e5a5710445
dataset/PathologicalFracture/Train/1111Con_PC_Femur_A_0_jpg.rf.ef00741f0e51182ae36af30c6c04604b.jpg,PathologicalFracture,Train,640,640,True,False,False,16.67,571c8966aec5092002a7d6a000fa5bde
dataset/PathologicalFracture/Train/12891_2014_Article_2109L_jpg.rf.8f7eca36961e35b40f9c82a149e3813b.jpg,PathologicalFracture,Train,225,284,True,False,False,8.93,f7c34167389a72a89eb0687e4ea611c5
dataset/PathologicalFracture/Train/12891_2014_Article_2109L_jpg.rf.8fe35b40f9c82a149e3813b.jpg,PathologicalFracture,Train,312,326,True,False,False,13.48,40ec5bff7dd60fdd27a23d71224e4aa8
dataset/PathologicalFracture/Train/12891_2014_Article_210f9c82a149e3813b.jpg,PathologicalFracture,Train,313,326,True,False,False,13.04,ac3a705e05d5271a2483c7e51d426997
dataset/PathologicalFracture/Train/2000120-galleyfig3_jpeg.3c7add3a3d8ebd3a8cfe.jpg,PathologicalFracture,Train,210,322,True,False,False,8.19,0fa4ae7fe883bc9bf1999bc3d0a39b86
dataset/PathologicalFracture/Train/2000120-galleyfig3_jpeg.3c7add3a3d8ebd3cfe.jpg,PathologicalFracture,Train,210,323,True,False,False,9.6,d9fb849c3a57ed25099292189b89ce8f
dataset/PathologicalFracture/Train/205beabbbbaa7eaf2e7bd504b23e31_jumbo_jpeg.rf.4ff68f0fe50221123d9eae6ffcdcbf2a.jpg,PathologicalFracture,Train,576,640,True,False,False,52.92,837057b22ca0516c12359a6d04446755
dataset/PathologicalFracture/Train/256_2020_3651_Fig1_HTML_jpg.rf.4b4a24f7f00525de1dce8eaa90a41ef0.jpg,PathologicalFracture,Train,640,640,True,False,False,45.35,0a582cbb31370e18d372383b9950b99f
dataset/PathologicalFracture/Train/256_2020_3651_Fig7_HTML_jpg.rf.6daf61af8c1903410d387a076992ddc2.jpg,PathologicalFracture,Train,640,640,True,False,False,47.91,e8ba745a8ee7d2b5d8df33fcbe682528
dataset/PathologicalFracture/Train/41372_2006_Article_BF7211581_Fig1_HTML_jpg.rf.35f146b2dc94cd20a058d585f31eade4.jpg,PathologicalFracture,Train,640,537,True,False,False,47.74,37892ef2a686a656db23d5e3d88cdee9
dataset/PathologicalFracture/Train/42670e5835dbc81d60729e42a18bcf_jumbo_jpg.rf.982cbd64bb2913e32482b8088762d472.jpg,PathologicalFracture,Train,640,640,True,False,False,24.73,5cfe7f989c6bd2631a8d08ed725616a7
dataset/PathologicalFracture/Train/52be687c7d580b045476c49dc80b9f_jumbo_jpeg.rf.e45092e9f162a7332f9429d34b902533.jpg,PathologicalFracture,Train,640,640,True,False,False,39.57,ca8efab88b9879054b36ab72b9061aa5
dataset/PathologicalFracture/Train/54d38979da5d67c85b1df0919c12d4_jumbo_jpeg.rf.988cdc1b57b1bd8f2332ce20188cb9de.jpg,PathologicalFracture,Train,536,640,True,False,False,73.88,3a42c9e2e5ae8bf946bd20758f2111e9
dataset/PathologicalFracture/Train/6519436f-b33d-4739-95a8-4d44e670cca1-1592427540482_png.rf.16819d473a61de9327e73778edab5e25.jpg,PathologicalFracture,Train,119,634,True,False,False,27.44,c3da8a4802d056c7364c0db39daef7d2
dataset/PathologicalFracture/Train/9781604064797_ch087_f001_jpg.rf.00d6e5ca1424648227ce32613775e077.jpg,PathologicalFracture,Train,640,640,True,False,False,36.5,6d66e6f86043873f21727ee1e289202d
dataset/PathologicalFracture/Train/A-pathologic-fracture-through-the-tumour-mass-is-evident-Note-the-deviation-of-the_png.rf.0216de3de6a6a31f49dbe98bcef4d0e7.jpg,PathologicalFracture,Train,640,640,True,False,False,32.83,6137d95f94a0bc7f393c73c7d7a0fd02
dataset/PathologicalFracture/Train/A334475_1_En_19_Fig2_HTML_jpg.rf.f2a334be744008c4e8a27c.jpg,PathologicalFracture,Train,163,640,True,False,False,18.98,fafae63a97c222595e7bb950805a19d8
dataset/PathologicalFracture/Train/A334475_1_En_19_Fig2_HTML_jpg.rf.f2a334be74c4e8a27c.jpg,PathologicalFracture,Train,163,640,True,False,False,19.24,13ed77272872f16f142350e2a4fb1dfd
dataset/PathologicalFracture/Train/A334475_1_En_19_Fig2_HTML_jpg.rf.f2a33dfd664be744008c4e8a27c.jpg,PathologicalFracture,Train,153,640,True,False,False,14.31,871d54cc6ff386224e41f2e6cdc3cc51
dataset/PathologicalFracture/Train/AMYLOIDOSIS_jpg.rf.2d5c6d2f0c0d75ee898a1c41c500570.jpg,PathologicalFracture,Train,291,591,True,False,False,31.07,4832ecfb4792cfc0d4ca85fe7bb6b88c
dataset/PathologicalFracture/Train/AMYLOIDOSIS_jpg.rf.2d5c6d2f0c0da1c41c500570.jpg,PathologicalFracture,Train,330,640,True,False,False,45.83,ac5b4598abef212b6d390d222abb8925
dataset/PathologicalFracture/Train/B9780702034459000472_gr1a_jpg.rf.7b759cf6e11ca09f6242804b0567c73c.jpg,PathologicalFracture,Train,410,620,True,False,False,41.76,bff94e8aca5b19ca869af186ce9b4a4e
dataset/PathologicalFracture/Train/Case-3-x-ray-of-the-pathological-fracture-within-extensive-ostelytic-lesion-of-right_png.rf.d388eaf4f72fafd85439cad97f10983a.jpg,PathologicalFracture,Train,640,640,True,False,False,33.48,fb2722b64461ca29b33e669fdb75bfac
dataset/PathologicalFracture/Train/F1-large_jpg.rf897d2eb76d363a0f13b869ab4.jpg,PathologicalFracture,Train,312,640,True,False,False,24.74,7ba83d39769117e4087ece26e49ed960
dataset/PathologicalFracture/Train/F1-large_jpg.rf89b76d363a0f13b869ab4.jpg,PathologicalFracture,Train,316,640,True,False,False,27.35,2318fb4cda6b4273135182ee15744e6b
dataset/PathologicalFracture/Train/F2-large_jpg.rf.d36cc12906cdd2b15a5d9a858d8bf1b8.jpg,PathologicalFracture,Train,305,640,True,False,False,37.53,7c8d0c97fdb21ffaec1c48c775bf6e07
dataset/PathologicalFracture/Train/Figure_1_pagina_369-PNG_jpg.rf.9e3e38015ba691b0d633777b0ce748b0.jpg,PathologicalFracture,Train,633,537,True,False,False,59.18,5645a08391e5c35ad029f5204552e375
dataset/PathologicalFracture/Train/JCanResTher_2009_5_1_52_48772_u1_jpg.rf.492b5c2a6ceb626cec00f829769a0ae5.jpg,PathologicalFracture,Train,640,640,True,False,False,20.87,67354ef62ac4cc27b93d92d33bf68838
dataset/PathologicalFracture/Train/Pathologische_Femurfraktur_bei7bcd4bf0ebffd074eec38b175f9b0a2.jpg,PathologicalFracture,Train,279,640,True,False,False,23.04,f87004db6dd8fc49c39d07310cc62efe
dataset/PathologicalFracture/Train/Pathologische_Femurfraktur_bei_Mamma-Ca_jpg.rf.e7bcd4bf0ebffd074eec38b175f9b0a2.jpg,PathologicalFracture,Train,356,640,True,False,False,41.77,4045510bbf12df6ead2b2bafc0365634
dataset/PathologicalFracture/Train/Pathologische_Fraktur_bei_Metastase_Nierencell-Ca_im_Humerus_jpg.rf.3ac9a13165f1814e060ff4f75d2765f1.jpg,PathologicalFracture,Train,640,640,True,False,False,31.1,7bffe182ccc708377f0e9e01b1bedab5
dataset/PathologicalFracture/Train/Pre-operative-radiograph-of-a-pathological-fracture-involving-the-proximal-humerus-The_png.rf.24189ae4f86da074da53a09fda6a1e2a.jpg,PathologicalFracture,Train,396,640,True,False,False,53.63,e7937a911cdde6883080bc06d6536337
dataset/PathologicalFracture/Train/Pre-operativeX-ray-showing-pathological-fracture-of-distal-humerus-anteroposterior-and_png.rf.10fbf82c72dadc5232c2077b446fb59e.jpg,PathologicalFracture,Train,294,636,True,False,False,39.47,d98986f70ff9e0d5f60f5a9a42a70b26
dataset/PathologicalFracture/Train/Pre-operativeX-ray-showing-pathological-fracture-of-distal-humerus-anteroposterior-and_png.rf077b446fb59e.jpg,PathologicalFracture,Train,324,640,True,False,False,27.79,b7fa671513826db869e7eea4ed765e8f
dataset/PathologicalFracture/Train/Radio-pedia3_jumbo_jpeg.rf.99ca9510acc76f1dc7477739247821f6.jpg,PathologicalFracture,Train,640,640,True,False,False,29.66,d959735575bcbb4c3be69036d7e61a28
dataset/PathologicalFracture/Train/X-ray-of-the-pelvis-anterior-posterior-showing-pathological-fracture-of-the-left-femur_png.rf.6f5aef2dec97459ceb66ac61a2932aa9.jpg,PathologicalFracture,Train,589,582,True,False,False,56.03,de69ff186a3060e2492b8b4267f72d09
dataset/PathologicalFracture/Train/a-X-ray-of-case-15-presenting-with-pathological-fracture-b-MRI-of-case-15-presenting_png.rf.9a90e2d2276e9bab0f456400b3e54ee3.jpg,PathologicalFracture,Train,161,217,True,False,False,29.48,ed700c88e21ad108af34e80d7ec43bd2
dataset/PathologicalFracture/Train/a278b017-807e-4a0e-9273-908eafeb7715-1649987901703_png.rf.ed529348ee11cddec4cc9a7d606742c9.jpg,PathologicalFracture,Train,432,640,True,False,False,70.33,83adddc32d95da03c914deea358870c5
dataset/PathologicalFracture/Train/a86550ab63fe6aeae96fb6225326aa02387a9b2d_jpg.rf.1848975d2d71eb18b3b670eac47d50e8.jpg,PathologicalFracture,Train,507,640,True,False,False,67.07,69c1dbd1e14ac795ca3ba3c27708dcb9
dataset/PathologicalFracture/Train/ap20humerus20radiograph20metastases20fracture_jpg.rf.b26f30a729604fc11bef92df9f0738cc.jpg,PathologicalFracture,Train,640,640,True,False,False,21.92,49ed607a0c7df4b6428cb066c1ec7c61
dataset/PathologicalFracture/Train/aplefthipca071501_802273_jpg.rf.f2fa6eef5a323fefa95e1c86befb6b27.jpg,PathologicalFracture,Train,258,640,True,False,False,48.11,1c9045bfdddd85c6479b0543589238fe
dataset/PathologicalFracture/Train/b6795f19d9cf6210b796474daf63b5_jumbo_jpeg.rf.391d0a9f5cd1fa8c4715a53bd43f2baa.jpg,PathologicalFracture,Train,640,640,True,False,False,22.67,31116e33177f6aad4d2672100b092565
dataset/PathologicalFracture/Train/caasereportsi-1_jpg.rf.0e0aac51cd089f31f7329ea63feac42e.jpg,PathologicalFracture,Train,306,640,True,False,False,45.46,2bfe30b5bcae13253403a21aa4730464
dataset/PathologicalFracture/Train/e.jpg,PathologicalFracture,Train,146,605,True,False,False,16.71,f780dfd59a4f7755606eab3250682ee0
dataset/PathologicalFracture/Train/ea2cb099-e4ab-4c7a-a310-1699b9242b9f-1649988191446_png.rf.984b3b9bec6835f5166ace5b59e50ddb.jpg,PathologicalFracture,Train,319,640,True,False,False,46.08,03a814c7c9569c1468cbd630eb08c0a5
dataset/PathologicalFracture/Train/figure1-1572506115_jpg.rf.08d4c7715aa7cc02c2e168a345546aa6.jpg,PathologicalFracture,Train,338,639,True,False,False,44.39,50f96963f12ae43e6548f9c4036d8231
dataset/PathologicalFracture/Train/full-10-1302_2058-5241-1-000008-fig5_jpeg.rf.629a35d76080cb00260e4169b6e14779.jpg,PathologicalFracture,Train,202,639,True,False,False,35.72,25d80e7cc883d9aaed6dca88011ed45e
dataset/PathologicalFracture/Train/gallery_jpeg.rf.fd5ecb478396b3e1a1ea4730b8ed.jpg,PathologicalFracture,Train,329,640,True,False,False,27.35,e99463d9ffcc2570bbd3efc7fdae6e59
